ticket_id,jira_status,jira_id,reason,total_attachments,successful_attachments,failed_attachments,attachment_type,created_at,updated_at
20733,success,FTJM-60194,,1,1,0,attachment,2025-08-26T01:05:40.785367,2025-08-26T01:05:40.785367
20743,success,FTJM-60204,,0,0,0,none,2025-08-26T01:05:41.602485,2025-08-26T01:05:41.602485
20742,success,FTJM-60203,,1,1,0,attachment,2025-08-26T01:05:41.915496,2025-08-26T01:05:41.915496
20744,success,FTJM-60205,,0,0,0,none,2025-08-26T01:05:41.994913,2025-08-26T01:05:41.994913
20746,success,FTJM-60207,,0,0,0,none,2025-08-26T01:05:43.078945,2025-08-26T01:05:43.078945
20749,success,FTJM-60210,,0,0,0,none,2025-08-26T01:05:44.372392,2025-08-26T01:05:44.372392
20747,success,FTJM-60208,,1,1,0,attachment,2025-08-26T01:05:44.624552,2025-08-26T01:05:44.624552
20748,success,FTJM-60209,,1,1,0,attachment,2025-08-26T01:05:44.983096,2025-08-26T01:05:44.983096
20745,success,FTJM-60206,,4,4,0,mixed,2025-08-26T01:05:45.083519,2025-08-26T01:05:45.083519
20752,success,FTJM-60213,,0,0,0,none,2025-08-26T01:05:46.145205,2025-08-26T01:05:46.145205
20751,success,FTJM-60212,,1,1,0,attachment,2025-08-26T01:05:46.468412,2025-08-26T01:05:46.468412
20753,success,FTJM-60214,,0,0,0,none,2025-08-26T01:05:46.776280,2025-08-26T01:05:46.776280
20754,success,FTJM-60215,,0,0,0,none,2025-08-26T01:05:47.116746,2025-08-26T01:05:47.116746
20755,success,FTJM-60216,,0,0,0,none,2025-08-26T01:05:48.424471,2025-08-26T01:05:48.424471
20750,success,FTJM-60211,,3,3,0,mixed,2025-08-26T01:05:48.571637,2025-08-26T01:05:48.571637
20757,success,FTJM-60218,,0,0,0,none,2025-08-26T01:05:48.666903,2025-08-26T01:05:48.666903
20756,success,FTJM-60217,,1,1,0,attachment,2025-08-26T01:05:49.082873,2025-08-26T01:05:49.082873
20758,success,FTJM-60219,,0,0,0,none,2025-08-26T01:05:49.238914,2025-08-26T01:05:49.238914
20760,success,FTJM-60221,,0,0,0,none,2025-08-26T01:05:50.027180,2025-08-26T01:05:50.027180
20762,success,FTJM-60222,,0,0,0,none,2025-08-26T01:05:50.608131,2025-08-26T01:05:50.608131
20759,success,FTJM-60220,,1,1,0,attachment,2025-08-26T01:05:50.762162,2025-08-26T01:05:50.762162
20763,success,FTJM-60223,,0,0,0,none,2025-08-26T01:05:50.943102,2025-08-26T01:05:50.943102
20764,success,FTJM-60224,,0,0,0,none,2025-08-26T01:05:51.388111,2025-08-26T01:05:51.388111
20766,success,FTJM-60226,,0,0,0,none,2025-08-26T01:05:52.480565,2025-08-26T01:05:52.480565
20770,success,FTJM-60227,,0,0,0,none,2025-08-26T01:05:53.148930,2025-08-26T01:05:53.148930
20774,success,FTJM-60231,,0,0,0,none,2025-08-26T01:05:55.074470,2025-08-26T01:05:55.074470
20765,success,FTJM-60225,,5,5,0,mixed,2025-08-26T01:05:55.758510,2025-08-26T01:05:55.758510
20773,success,FTJM-60230,,1,1,0,conversation,2025-08-26T01:05:55.893900,2025-08-26T01:05:55.893900
20775,success,FTJM-60232,,1,1,0,attachment,2025-08-26T01:05:56.733444,2025-08-26T01:05:56.733444
20776,success,FTJM-60233,,1,1,0,attachment,2025-08-26T01:05:57.341352,2025-08-26T01:05:57.341352
20778,success,FTJM-60235,,1,1,0,attachment,2025-08-26T01:05:58.609287,2025-08-26T01:05:58.609287
20789,success,FTJM-60239,,0,0,0,none,2025-08-26T01:05:59.131233,2025-08-26T01:05:59.131233
20771,success,FTJM-60228,,17,17,0,attachment,2025-08-26T01:05:59.205248,2025-08-26T01:05:59.205248
20777,success,FTJM-60234,,2,2,0,attachment,2025-08-26T01:05:59.458464,2025-08-26T01:05:59.458464
20772,success,FTJM-60229,,17,17,0,attachment,2025-08-26T01:05:59.559680,2025-08-26T01:05:59.559680
20787,success,FTJM-60237,,1,1,0,attachment,2025-08-26T01:05:59.750312,2025-08-26T01:05:59.750312
20788,success,FTJM-60238,,1,1,0,attachment,2025-08-26T01:06:00.083735,2025-08-26T01:06:00.083735
20779,success,FTJM-60236,,2,2,0,attachment,2025-08-26T01:06:00.178601,2025-08-26T01:06:00.178601
20792,success,FTJM-60242,,0,0,0,none,2025-08-26T01:06:01.583326,2025-08-26T01:06:01.583326
20794,success,FTJM-60244,,0,0,0,none,2025-08-26T01:06:02.657215,2025-08-26T01:06:02.657215
20796,success,FTJM-60245,,0,0,0,none,2025-08-26T01:06:03.179795,2025-08-26T01:06:03.179795
20791,success,FTJM-60241,,2,2,0,conversation,2025-08-26T01:06:03.358295,2025-08-26T01:06:03.358295
20798,success,FTJM-60247,,0,0,0,none,2025-08-26T01:06:04.048659,2025-08-26T01:06:04.048659
20797,success,FTJM-60246,,1,1,0,attachment,2025-08-26T01:06:04.505604,2025-08-26T01:06:04.505604
20790,success,FTJM-60240,,4,4,0,mixed,2025-08-26T01:06:04.708507,2025-08-26T01:06:04.708507
20800,success,FTJM-60249,,0,0,0,none,2025-08-26T01:06:05.281152,2025-08-26T01:06:05.281152
20801,success,FTJM-60250,,0,0,0,none,2025-08-26T01:06:05.745023,2025-08-26T01:06:05.745023
20803,success,FTJM-60251,,0,0,0,none,2025-08-26T01:06:06.357199,2025-08-26T01:06:06.357199
20804,success,FTJM-60252,,0,0,0,none,2025-08-26T01:06:06.681427,2025-08-26T01:06:06.681427
20793,success,FTJM-60243,,7,7,0,mixed,2025-08-26T01:06:07.738502,2025-08-26T01:06:07.738502
20799,success,FTJM-60248,,4,4,0,attachment,2025-08-26T01:06:08.187259,2025-08-26T01:06:08.187259
20806,success,FTJM-60254,,0,0,0,none,2025-08-26T01:06:08.491367,2025-08-26T01:06:08.491367
20807,success,FTJM-60255,,0,0,0,none,2025-08-26T01:06:08.987449,2025-08-26T01:06:08.987449
20808,success,FTJM-60256,,0,0,0,none,2025-08-26T01:06:09.541469,2025-08-26T01:06:09.541469
20805,success,FTJM-60253,,1,1,0,conversation,2025-08-26T01:06:09.885865,2025-08-26T01:06:09.885865
20809,success,FTJM-60257,,0,0,0,none,2025-08-26T01:06:10.351321,2025-08-26T01:06:10.351321
20810,success,FTJM-60258,,0,0,0,none,2025-08-26T01:06:10.433216,2025-08-26T01:06:10.433216
20811,success,FTJM-60259,,0,0,0,none,2025-08-26T01:06:11.016184,2025-08-26T01:06:11.016184
20812,success,FTJM-60260,,0,0,0,none,2025-08-26T01:06:11.582644,2025-08-26T01:06:11.582644
20814,success,FTJM-60262,,0,0,0,none,2025-08-26T01:06:11.951645,2025-08-26T01:06:11.951645
20847,success,FTJM-60263,,0,0,0,none,2025-08-26T01:06:12.332164,2025-08-26T01:06:12.332164
20848,success,FTJM-60264,,0,0,0,none,2025-08-26T01:06:13.114047,2025-08-26T01:06:13.114047
20851,success,FTJM-60267,,0,0,0,none,2025-08-26T01:06:14.332646,2025-08-26T01:06:14.332646
20850,success,FTJM-60266,,0,0,0,none,2025-08-26T01:06:14.424472,2025-08-26T01:06:14.424472
20856,success,FTJM-60268,,0,0,0,none,2025-08-26T01:06:15.162016,2025-08-26T01:06:15.162016
20849,success,FTJM-60265,,2,2,0,attachment,2025-08-26T01:06:15.725174,2025-08-26T01:06:15.725174
20858,success,FTJM-60270,,0,0,0,none,2025-08-26T01:06:16.321094,2025-08-26T01:06:16.321094
20857,success,FTJM-60269,,1,1,0,conversation,2025-08-26T01:06:16.420091,2025-08-26T01:06:16.420091
20860,success,FTJM-60272,,0,0,0,none,2025-08-26T01:06:17.062342,2025-08-26T01:06:17.062342
20861,success,FTJM-60273,,0,0,0,none,2025-08-26T01:06:17.662464,2025-08-26T01:06:17.662464
20859,success,FTJM-60271,,2,2,0,attachment,2025-08-26T01:06:17.841032,2025-08-26T01:06:17.841032
20813,success,FTJM-60261,,6,6,0,mixed,2025-08-26T01:06:17.947986,2025-08-26T01:06:17.947986
20863,success,FTJM-60275,,0,0,0,none,2025-08-26T01:06:18.709790,2025-08-26T01:06:18.709790
20864,success,FTJM-60276,,0,0,0,none,2025-08-26T01:06:18.991840,2025-08-26T01:06:18.991840
20862,success,FTJM-60274,,2,2,0,attachment,2025-08-26T01:06:20.433512,2025-08-26T01:06:20.433512
20868,success,FTJM-60280,,0,0,0,none,2025-08-26T01:06:21.094689,2025-08-26T01:06:21.094689
20869,success,FTJM-60281,,0,0,0,none,2025-08-26T01:06:21.717380,2025-08-26T01:06:21.717380
20870,success,FTJM-60282,,0,0,0,none,2025-08-26T01:06:22.207494,2025-08-26T01:06:22.207494
20865,success,FTJM-60277,,1,1,0,conversation,2025-08-26T01:06:22.612011,2025-08-26T01:06:22.612011
20871,success,FTJM-60283,,0,0,0,none,2025-08-26T01:06:22.924387,2025-08-26T01:06:22.924387
20872,success,FTJM-60284,,0,0,0,none,2025-08-26T01:06:23.113557,2025-08-26T01:06:23.113557
20873,success,FTJM-60285,,0,0,0,none,2025-08-26T01:06:24.033940,2025-08-26T01:06:24.033940
20866,success,FTJM-60278,,2,2,0,mixed,2025-08-26T01:06:24.485376,2025-08-26T01:06:24.485376
20874,success,FTJM-60286,,0,0,0,none,2025-08-26T01:06:24.684410,2025-08-26T01:06:24.684410
20875,success,FTJM-60287,,0,0,0,none,2025-08-26T01:06:24.846614,2025-08-26T01:06:24.846614
20867,success,FTJM-60279,,4,4,0,attachment,2025-08-26T01:06:25.230089,2025-08-26T01:06:25.230089
20876,success,FTJM-60288,,0,0,0,none,2025-08-26T01:06:25.513346,2025-08-26T01:06:25.513346
20878,success,FTJM-60290,,0,0,0,none,2025-08-26T01:06:26.232460,2025-08-26T01:06:26.232460
20877,success,FTJM-60289,,0,0,0,none,2025-08-26T01:06:26.313382,2025-08-26T01:06:26.313382
20886,success,FTJM-60293,,0,0,0,none,2025-08-26T01:06:27.784617,2025-08-26T01:06:27.784617
20887,success,FTJM-60294,,0,0,0,none,2025-08-26T01:06:28.135372,2025-08-26T01:06:28.135372
20879,success,FTJM-60291,,2,2,0,conversation,2025-08-26T01:06:28.539948,2025-08-26T01:06:28.539948
20931,success,FTJM-60295,,1,1,0,conversation,2025-08-26T01:06:29.650236,2025-08-26T01:06:29.650236
20933,success,FTJM-60297,,0,0,0,none,2025-08-26T01:06:29.836830,2025-08-26T01:06:29.836830
20935,success,FTJM-60298,,0,0,0,none,2025-08-26T01:06:30.302304,2025-08-26T01:06:30.302304
20880,success,FTJM-60292,,6,6,0,mixed,2025-08-26T01:06:30.900513,2025-08-26T01:06:30.900513
20938,success,FTJM-60300,,0,0,0,none,2025-08-26T01:06:31.348786,2025-08-26T01:06:31.348786
20936,success,FTJM-60299,,2,2,0,attachment,2025-08-26T01:06:32.674118,2025-08-26T01:06:32.674118
20940,success,FTJM-60302,,0,0,0,none,2025-08-26T01:06:32.815671,2025-08-26T01:06:32.815671
20932,success,FTJM-60296,,5,5,0,mixed,2025-08-26T01:06:33.064460,2025-08-26T01:06:33.064460
20941,success,FTJM-60303,,0,0,0,none,2025-08-26T01:06:33.327046,2025-08-26T01:06:33.327046
20942,success,FTJM-60304,,0,0,0,none,2025-08-26T01:06:33.578668,2025-08-26T01:06:33.578668
20939,success,FTJM-60301,,1,1,0,attachment,2025-08-26T01:06:34.583002,2025-08-26T01:06:34.583002
20944,success,FTJM-60306,,0,0,0,none,2025-08-26T01:06:34.687320,2025-08-26T01:06:34.687320
20945,success,FTJM-60307,,0,0,0,none,2025-08-26T01:06:35.078009,2025-08-26T01:06:35.078009
20948,success,FTJM-60309,,0,0,0,none,2025-08-26T01:06:35.956236,2025-08-26T01:06:35.956236
20947,success,FTJM-60308,,1,1,0,attachment,2025-08-26T01:06:36.312020,2025-08-26T01:06:36.312020
20943,success,FTJM-60305,,2,2,0,conversation,2025-08-26T01:06:36.542229,2025-08-26T01:06:36.542229
20949,success,FTJM-60310,,0,0,0,none,2025-08-26T01:06:36.681381,2025-08-26T01:06:36.681381
20950,success,FTJM-60311,,0,0,0,none,2025-08-26T01:06:37.022335,2025-08-26T01:06:37.022335
20954,success,FTJM-60312,,0,0,0,none,2025-08-26T01:06:37.381662,2025-08-26T01:06:37.381662
20955,success,FTJM-60313,,0,0,0,none,2025-08-26T01:06:37.956070,2025-08-26T01:06:37.956070
20957,success,FTJM-60315,,0,0,0,none,2025-08-26T01:06:38.839993,2025-08-26T01:06:38.839993
20956,success,FTJM-60314,,2,2,0,attachment,2025-08-26T01:06:39.989565,2025-08-26T01:06:39.989565
20959,success,FTJM-60317,,0,0,0,none,2025-08-26T01:06:40.062988,2025-08-26T01:06:40.062988
20960,success,FTJM-60318,,0,0,0,none,2025-08-26T01:06:40.349086,2025-08-26T01:06:40.349086
20961,success,FTJM-60319,,0,0,0,none,2025-08-26T01:06:40.864731,2025-08-26T01:06:40.864731
20962,success,FTJM-60320,,0,0,0,none,2025-08-26T01:06:41.578194,2025-08-26T01:06:41.578194
20963,success,FTJM-60321,,0,0,0,none,2025-08-26T01:06:41.825740,2025-08-26T01:06:41.825740
20958,success,FTJM-60316,,3,3,0,mixed,2025-08-26T01:06:42.195364,2025-08-26T01:06:42.195364
20964,success,FTJM-60322,,0,0,0,none,2025-08-26T01:06:42.318392,2025-08-26T01:06:42.318392
20966,success,FTJM-60323,,0,0,0,none,2025-08-26T01:06:42.915997,2025-08-26T01:06:42.915997
20968,success,FTJM-60325,,0,0,0,none,2025-08-26T01:06:44.201106,2025-08-26T01:06:44.201106
20970,success,FTJM-60327,,0,0,0,none,2025-08-26T01:06:44.885771,2025-08-26T01:06:44.885771
20967,success,FTJM-60324,,2,2,0,attachment,2025-08-26T01:06:45.096933,2025-08-26T01:06:45.096933
20973,success,FTJM-60330,,0,0,0,none,2025-08-26T01:06:46.817127,2025-08-26T01:06:46.817127
20971,success,FTJM-60328,,1,1,0,conversation,2025-08-26T01:06:47.196226,2025-08-26T01:06:47.196226
20975,success,FTJM-60332,,0,0,0,none,2025-08-26T01:06:47.682930,2025-08-26T01:06:47.682930
20974,success,FTJM-60331,,0,0,0,none,2025-08-26T01:06:47.785132,2025-08-26T01:06:47.785132
20976,success,FTJM-60333,,0,0,0,none,2025-08-26T01:06:48.271319,2025-08-26T01:06:48.271319
20977,success,FTJM-60334,,0,0,0,none,2025-08-26T01:06:49.011182,2025-08-26T01:06:49.011182
20978,success,FTJM-60335,,0,0,0,none,2025-08-26T01:06:49.410820,2025-08-26T01:06:49.410820
20979,success,FTJM-60336,,0,0,0,none,2025-08-26T01:06:49.837675,2025-08-26T01:06:49.837675
20972,success,FTJM-60329,,2,2,0,attachment,2025-08-26T01:06:50.366799,2025-08-26T01:06:50.366799
20980,success,FTJM-60337,,0,0,0,none,2025-08-26T01:06:50.452691,2025-08-26T01:06:50.452691
20983,success,FTJM-60339,,0,0,0,none,2025-08-26T01:06:51.400700,2025-08-26T01:06:51.400700
20986,success,FTJM-60340,,0,0,0,none,2025-08-26T01:06:51.609361,2025-08-26T01:06:51.609361
20981,success,FTJM-60338,,1,1,0,attachment,2025-08-26T01:06:52.159729,2025-08-26T01:06:52.159729
20987,success,FTJM-60341,,0,0,0,none,2025-08-26T01:06:52.409882,2025-08-26T01:06:52.409882
20988,success,FTJM-60342,,0,0,0,none,2025-08-26T01:06:52.686737,2025-08-26T01:06:52.686737
20991,success,FTJM-60344,,0,0,0,none,2025-08-26T01:06:53.815743,2025-08-26T01:06:53.815743
20969,success,FTJM-60326,,16,16,0,mixed,2025-08-26T01:06:54.067711,2025-08-26T01:06:54.067711
20995,success,FTJM-60346,,0,0,0,none,2025-08-26T01:06:54.697457,2025-08-26T01:06:54.697457
20990,success,FTJM-60343,,1,1,0,attachment,2025-08-26T01:06:55.200159,2025-08-26T01:06:55.200159
20996,success,FTJM-60347,,0,0,0,none,2025-08-26T01:06:55.481904,2025-08-26T01:06:55.481904
20992,success,FTJM-60345,,3,3,0,attachment,2025-08-26T01:06:56.009260,2025-08-26T01:06:56.009260
20998,success,FTJM-60349,,0,0,0,none,2025-08-26T01:06:56.119755,2025-08-26T01:06:56.119755
20999,success,FTJM-60350,,0,0,0,none,2025-08-26T01:06:56.709108,2025-08-26T01:06:56.709108
20997,success,FTJM-60348,,1,1,0,attachment,2025-08-26T01:06:57.211015,2025-08-26T01:06:57.211015
21002,success,FTJM-60353,,0,0,0,none,2025-08-26T01:06:58.253447,2025-08-26T01:06:58.253447
21000,success,FTJM-60351,,1,1,0,conversation,2025-08-26T01:06:58.423608,2025-08-26T01:06:58.423608
21003,success,FTJM-60354,,0,0,0,none,2025-08-26T01:06:58.892748,2025-08-26T01:06:58.892748
21001,success,FTJM-60352,,1,1,0,conversation,2025-08-26T01:06:59.528344,2025-08-26T01:06:59.528344
21005,success,FTJM-60356,,0,0,0,none,2025-08-26T01:06:59.721529,2025-08-26T01:06:59.721529
21013,success,FTJM-60359,,0,0,0,none,2025-08-26T01:07:01.534181,2025-08-26T01:07:01.534181
21004,success,FTJM-60355,,1,1,0,attachment,2025-08-26T01:07:01.773163,2025-08-26T01:07:01.773163
21006,success,FTJM-60357,,2,2,0,attachment,2025-08-26T01:07:02.123006,2025-08-26T01:07:02.123006
21014,success,FTJM-60360,,0,0,0,none,2025-08-26T01:07:02.238481,2025-08-26T01:07:02.238481
21017,success,FTJM-60361,,0,0,0,none,2025-08-26T01:07:02.402136,2025-08-26T01:07:02.402136
21018,success,FTJM-60362,,0,0,0,none,2025-08-26T01:07:02.814172,2025-08-26T01:07:02.814172
21020,success,FTJM-60363,,0,0,0,none,2025-08-26T01:07:03.382951,2025-08-26T01:07:03.382951
21021,success,FTJM-60364,,0,0,0,none,2025-08-26T01:07:04.009116,2025-08-26T01:07:04.009116
21011,success,FTJM-60358,,4,4,0,mixed,2025-08-26T01:07:04.177638,2025-08-26T01:07:04.177638
21022,success,FTJM-60365,,0,0,0,none,2025-08-26T01:07:04.280202,2025-08-26T01:07:04.280202
21023,success,FTJM-60366,,0,0,0,none,2025-08-26T01:07:04.827338,2025-08-26T01:07:04.827338
21025,success,FTJM-60368,,0,0,0,none,2025-08-26T01:07:05.882300,2025-08-26T01:07:05.882300
21026,success,FTJM-60369,,0,0,0,none,2025-08-26T01:07:06.539766,2025-08-26T01:07:06.539766
21027,success,FTJM-60370,,0,0,0,none,2025-08-26T01:07:06.966923,2025-08-26T01:07:06.966923
21028,success,FTJM-60371,,0,0,0,none,2025-08-26T01:07:07.414262,2025-08-26T01:07:07.414262
21024,success,FTJM-60367,,2,2,0,mixed,2025-08-26T01:07:07.510789,2025-08-26T01:07:07.510789
21033,success,FTJM-60376,,0,0,0,none,2025-08-26T01:07:09.722521,2025-08-26T01:07:09.722521
21031,success,FTJM-60374,,1,1,0,attachment,2025-08-26T01:07:09.898407,2025-08-26T01:07:09.898407
21030,success,FTJM-60373,,1,1,0,attachment,2025-08-26T01:07:10.548522,2025-08-26T01:07:10.548522
21029,success,FTJM-60372,,2,2,0,mixed,2025-08-26T01:07:10.851629,2025-08-26T01:07:10.851629
21032,success,FTJM-60375,,1,1,0,conversation,2025-08-26T01:07:11.056715,2025-08-26T01:07:11.056715
21034,success,FTJM-60377,,0,0,0,none,2025-08-26T01:07:11.265307,2025-08-26T01:07:11.265307
21035,success,FTJM-60378,,0,0,0,none,2025-08-26T01:07:11.424957,2025-08-26T01:07:11.424957
21044,success,FTJM-60381,,0,0,0,none,2025-08-26T01:07:13.196203,2025-08-26T01:07:13.196203
21045,success,FTJM-60382,,0,0,0,none,2025-08-26T01:07:13.316235,2025-08-26T01:07:13.316235
21049,success,FTJM-60386,,0,0,0,none,2025-08-26T01:07:15.301989,2025-08-26T01:07:15.301989
21050,success,FTJM-60387,,0,0,0,none,2025-08-26T01:07:15.968220,2025-08-26T01:07:15.968220
21048,success,FTJM-60384,,3,3,0,attachment,2025-08-26T01:07:16.681915,2025-08-26T01:07:16.681915
21052,success,FTJM-60389,,0,0,0,none,2025-08-26T01:07:17.036838,2025-08-26T01:07:17.036838
21036,success,FTJM-60379,,8,8,0,attachment,2025-08-26T01:07:17.228062,2025-08-26T01:07:17.228062
21046,success,FTJM-60383,,6,6,0,attachment,2025-08-26T01:07:17.464060,2025-08-26T01:07:17.464060
21038,success,FTJM-60380,,5,5,0,conversation,2025-08-26T01:07:17.665007,2025-08-26T01:07:17.665007
21051,success,FTJM-60388,,1,1,0,conversation,2025-08-26T01:07:17.775729,2025-08-26T01:07:17.775729
21047,success,FTJM-60385,,4,4,0,mixed,2025-08-26T01:07:17.977905,2025-08-26T01:07:17.977905
21054,success,FTJM-60391,,0,0,0,none,2025-08-26T01:07:18.572958,2025-08-26T01:07:18.572958
21053,success,FTJM-60390,,3,3,0,attachment,2025-08-26T01:07:20.798691,2025-08-26T01:07:20.798691
21056,success,FTJM-60393,,1,1,0,attachment,2025-08-26T01:07:21.236888,2025-08-26T01:07:21.236888
21060,success,FTJM-60396,,0,0,0,none,2025-08-26T01:07:21.301529,2025-08-26T01:07:21.301529
21055,success,FTJM-60392,,1,1,0,attachment,2025-08-26T01:07:21.430979,2025-08-26T01:07:21.430979
21057,success,FTJM-60394,,2,2,0,attachment,2025-08-26T01:07:21.690521,2025-08-26T01:07:21.690521
21061,success,FTJM-60397,,0,0,0,none,2025-08-26T01:07:22.378105,2025-08-26T01:07:22.378105
21058,success,FTJM-60395,,1,1,0,attachment,2025-08-26T01:07:22.635490,2025-08-26T01:07:22.635490
21064,success,FTJM-60399,,0,0,0,none,2025-08-26T01:07:22.805830,2025-08-26T01:07:22.805830
21067,success,FTJM-60402,,0,0,0,none,2025-08-26T01:07:24.404716,2025-08-26T01:07:24.404716
21065,success,FTJM-60400,,1,1,0,attachment,2025-08-26T01:07:25.154004,2025-08-26T01:07:25.154004
21069,success,FTJM-60404,,0,0,0,none,2025-08-26T01:07:25.347149,2025-08-26T01:07:25.347149
21062,success,FTJM-60398,,4,4,0,conversation,2025-08-26T01:07:25.450055,2025-08-26T01:07:25.450055
21070,success,FTJM-60405,,0,0,0,none,2025-08-26T01:07:25.806895,2025-08-26T01:07:25.806895
21068,success,FTJM-60403,,1,1,0,attachment,2025-08-26T01:07:26.031110,2025-08-26T01:07:26.031110
21071,success,FTJM-60406,,0,0,0,none,2025-08-26T01:07:26.334444,2025-08-26T01:07:26.334444
21066,success,FTJM-60401,,2,2,0,attachment,2025-08-26T01:07:26.545651,2025-08-26T01:07:26.545651
21072,success,FTJM-60407,,0,0,0,none,2025-08-26T01:07:27.151763,2025-08-26T01:07:27.151763
21074,success,FTJM-60409,,0,0,0,none,2025-08-26T01:07:27.879080,2025-08-26T01:07:27.879080
21073,success,FTJM-60408,,1,1,0,attachment,2025-08-26T01:07:28.410526,2025-08-26T01:07:28.410526
21078,success,FTJM-60413,,0,0,0,none,2025-08-26T01:07:29.880307,2025-08-26T01:07:29.880307
21076,success,FTJM-60411,,1,1,0,conversation,2025-08-26T01:07:30.694636,2025-08-26T01:07:30.694636
21077,success,FTJM-60412,,1,1,0,attachment,2025-08-26T01:07:30.858567,2025-08-26T01:07:30.858567
21081,success,FTJM-60414,,1,1,0,attachment,2025-08-26T01:07:31.372518,2025-08-26T01:07:31.372518
21083,success,FTJM-60416,,0,0,0,none,2025-08-26T01:07:31.496404,2025-08-26T01:07:31.496404
21084,success,FTJM-60417,,0,0,0,none,2025-08-26T01:07:32.347795,2025-08-26T01:07:32.347795
21082,success,FTJM-60415,,1,1,0,attachment,2025-08-26T01:07:32.693775,2025-08-26T01:07:32.693775
21085,success,FTJM-60418,,0,0,0,none,2025-08-26T01:07:32.937269,2025-08-26T01:07:32.937269
21087,success,FTJM-60420,,0,0,0,none,2025-08-26T01:07:34.149246,2025-08-26T01:07:34.149246
21075,success,FTJM-60410,,5,5,0,mixed,2025-08-26T01:07:34.864128,2025-08-26T01:07:34.864128
21090,success,FTJM-60422,,0,0,0,none,2025-08-26T01:07:35.004448,2025-08-26T01:07:35.004448
21086,success,FTJM-60419,,2,2,0,attachment,2025-08-26T01:07:35.275980,2025-08-26T01:07:35.275980
21098,success,FTJM-60424,,1,1,0,attachment,2025-08-26T01:07:37.006042,2025-08-26T01:07:37.006042
21101,success,FTJM-60427,,0,0,0,none,2025-08-26T01:07:37.565833,2025-08-26T01:07:37.565833
21088,success,FTJM-60421,,2,2,0,conversation,2025-08-26T01:07:37.768349,2025-08-26T01:07:37.768349
21100,success,FTJM-60426,,0,0,0,none,2025-08-26T01:07:37.927550,2025-08-26T01:07:37.927550
21091,success,FTJM-60423,,3,3,0,attachment,2025-08-26T01:07:38.154437,2025-08-26T01:07:38.154437
21102,success,FTJM-60428,,0,0,0,none,2025-08-26T01:07:38.393972,2025-08-26T01:07:38.393972
21105,success,FTJM-60431,,0,0,0,none,2025-08-26T01:07:39.769106,2025-08-26T01:07:39.769106
21106,success,FTJM-60432,,0,0,0,none,2025-08-26T01:07:40.323805,2025-08-26T01:07:40.323805
21103,success,FTJM-60429,,2,2,0,attachment,2025-08-26T01:07:40.489834,2025-08-26T01:07:40.489834
21107,success,FTJM-60433,,0,0,0,none,2025-08-26T01:07:41.613071,2025-08-26T01:07:41.613071
21104,success,FTJM-60430,,4,4,0,conversation,2025-08-26T01:07:41.772356,2025-08-26T01:07:41.772356
21108,success,FTJM-60434,,1,1,0,attachment,2025-08-26T01:07:43.218457,2025-08-26T01:07:43.218457
21111,success,FTJM-60437,,0,0,0,none,2025-08-26T01:07:43.310799,2025-08-26T01:07:43.310799
21110,success,FTJM-60436,,2,2,0,attachment,2025-08-26T01:07:44.898432,2025-08-26T01:07:44.898432
21109,success,FTJM-60435,,2,2,0,attachment,2025-08-26T01:07:45.203222,2025-08-26T01:07:45.203222
21112,success,FTJM-60438,,1,1,0,conversation,2025-08-26T01:07:45.300278,2025-08-26T01:07:45.300278
21118,success,FTJM-60442,,0,0,0,none,2025-08-26T01:07:46.024480,2025-08-26T01:07:46.024480
21115,success,FTJM-60441,,1,1,0,attachment,2025-08-26T01:07:46.459845,2025-08-26T01:07:46.459845
21114,success,FTJM-60440,,2,2,0,attachment,2025-08-26T01:07:46.755973,2025-08-26T01:07:46.755973
21113,success,FTJM-60439,,4,4,0,mixed,2025-08-26T01:07:48.116740,2025-08-26T01:07:48.116740
21121,success,FTJM-60445,,0,0,0,none,2025-08-26T01:07:48.278005,2025-08-26T01:07:48.278005
21120,success,FTJM-60444,,0,0,0,none,2025-08-26T01:07:48.448351,2025-08-26T01:07:48.448351
21123,success,FTJM-60447,,0,0,0,none,2025-08-26T01:07:49.180391,2025-08-26T01:07:49.180391
21124,success,FTJM-60448,,0,0,0,none,2025-08-26T01:07:49.483123,2025-08-26T01:07:49.483123
21122,success,FTJM-60446,,1,1,0,attachment,2025-08-26T01:07:49.659297,2025-08-26T01:07:49.659297
21125,success,FTJM-60449,,0,0,0,none,2025-08-26T01:07:50.176216,2025-08-26T01:07:50.176216
21099,success,FTJM-60425,,16,16,0,mixed,2025-08-26T01:07:50.601259,2025-08-26T01:07:50.601259
21119,success,FTJM-60443,,8,8,0,conversation,2025-08-26T01:07:50.839879,2025-08-26T01:07:50.839879
21127,success,FTJM-60451,,0,0,0,none,2025-08-26T01:07:51.071748,2025-08-26T01:07:51.071748
21128,success,FTJM-60452,,0,0,0,none,2025-08-26T01:07:51.578021,2025-08-26T01:07:51.578021
21129,success,FTJM-60453,,0,0,0,none,2025-08-26T01:07:52.055624,2025-08-26T01:07:52.055624
21126,success,FTJM-60450,,1,1,0,attachment,2025-08-26T01:07:52.928994,2025-08-26T01:07:52.928994
21131,success,FTJM-60455,,0,0,0,none,2025-08-26T01:07:53.031223,2025-08-26T01:07:53.031223
21130,success,FTJM-60454,,1,1,0,attachment,2025-08-26T01:07:53.742532,2025-08-26T01:07:53.742532
